earnings,byr,race,interval,eligible
0.0,51,white,11,True
18694.0055831,51,white,55,False
0.0,50,white,29,True
5354.40864519,50,nonwhite,28,True
16760.0094672,50,white,18,True
12749.1936129,50,white,45,False
67838.3288723,51,white,6,True
9257.44008392,51,white,72,False
0.0,53,nonwhite,36,False
29514.9440156,53,white,58,False
16696.9265047,52,white,46,False
11866.8569664,53,nonwhite,64,False
22468.428747,51,white,58,False
14563.2964134,50,nonwhite,41,False
10713.6826451,52,white,29,False
9288.1007224,52,white,24,False
11684.1995895,52,white,40,False
42558.4134237,53,white,2,True
51613.4449058,50,white,50,False
8452.29090207,53,white,35,False
0.0,52,nonwhite,1,True
11553.7470652,50,nonwhite,8,True
20128.1339705,52,white,25,False
7539.72840571,53,nonwhite,39,False
6374.67023428,52,white,21,False
6325.76167287,52,nonwhite,32,False
13904.5635862,53,white,29,False
9468.04674025,50,white,3,True
15452.9897653,52,nonwhite,28,False
0.0,51,white,9,True
22431.4618527,51,white,65,False
0.0,51,nonwhite,73,False
0.0,52,nonwhite,31,False
11632.8460829,53,white,70,False
0.0,53,white,3,True
14775.0207601,50,nonwhite,19,True
14998.2655863,53,nonwhite,31,False
18980.6638392,50,white,67,False
13765.9530909,51,white,23,True
22211.0128035,52,white,40,False
11585.6834338,53,white,49,False
0.0,50,white,46,False
34538.2084252,50,white,25,True
0.0,50,white,19,True
13870.1718337,50,white,6,True
21545.6541594,53,white,42,False
12006.6790027,52,white,27,False
13812.1712733,52,white,59,False
14146.7613134,50,white,6,True
6516.19588844,53,white,71,False
29762.0571625,51,white,64,False
23952.4670868,50,white,13,True
13252.5728594,52,white,66,False
7284.10349802,53,nonwhite,7,True
0.0,53,white,60,False
12539.1441209,50,white,45,False
26596.7830778,52,white,47,False
0.0,53,white,37,False
10436.4605546,53,white,3,True
0.0,53,white,51,False
15262.4843646,51,white,73,False
6987.22328064,52,white,13,True
12033.274079,50,nonwhite,47,False
0.0,53,white,3,True
9774.93113527,51,white,56,False
0.0,53,white,72,False
15067.5469772,52,white,46,False
0.0,53,white,44,False
11635.0392235,53,nonwhite,15,True
17396.320908,52,white,27,False
25976.3568662,51,white,70,False
54324.8003548,52,white,72,False
23046.9296244,50,white,49,False
0.0,52,nonwhite,6,True
12506.7189117,50,white,45,False
4414.46674693,51,nonwhite,28,False
11276.3703867,52,white,14,True
10951.5477254,51,white,54,False
0.0,52,white,7,True
10664.1942049,53,nonwhite,19,True
30379.1652468,52,white,8,True
6272.15838454,53,nonwhite,7,True
25431.3298855,53,white,14,True
7307.24155804,53,nonwhite,6,True
6426.25855016,53,white,13,True
0.0,53,nonwhite,48,False
0.0,53,nonwhite,10,True
1766.81409845,52,white,62,False
17352.6646884,51,white,68,False
17013.772137,53,white,42,False
25185.4862633,51,white,15,True
22110.8825288,50,white,8,True
4333.85300244,53,white,34,False
0.0,51,white,48,False
0.0,52,white,41,False
18838.9344049,52,white,68,False
12574.4212013,52,white,22,False
15018.0027911,53,white,68,False
12212.8400505,52,white,64,False
29273.3021412,53,white,64,False
0.0,52,white,34,False
5320.25643142,52,white,62,False
30975.3660432,52,white,30,False
14187.734477,50,white,15,True
0.0,52,white,3,True
0.0,51,white,12,True
20968.183142,52,white,14,True
0.0,53,nonwhite,34,False
9688.1193075,52,white,45,False
9640.5024288,51,white,39,False
9464.33122683,50,white,27,True
0.0,50,white,18,True
0.0,53,white,64,False
9904.59910203,52,nonwhite,62,False
11613.1437881,51,white,26,False
0.0,52,nonwhite,20,False
0.0,50,nonwhite,45,False
16945.4954945,53,nonwhite,33,False
0.0,52,white,38,False
6559.07896173,53,nonwhite,68,False
0.0,52,nonwhite,50,False
16956.3958076,53,white,49,False
0.0,53,white,27,False
16651.5601671,51,white,14,True
23818.1841129,53,white,12,True
12408.6900842,52,nonwhite,9,True
4917.14947562,50,nonwhite,26,True
0.0,51,white,61,False
11571.7220247,52,white,67,False
11901.3066876,53,white,37,False
22139.8864445,51,white,65,False
17484.120145,52,white,24,False
11635.9379015,51,white,5,True
0.0,50,nonwhite,1,True
20451.4840805,53,white,19,True
25626.1578681,50,white,55,False
0.0,53,nonwhite,29,False
9191.15770694,53,white,45,False
0.0,53,white,41,False
31722.1648373,51,white,42,False
25435.5386002,52,white,65,False
6538.97631007,53,white,7,True
9914.82156292,51,white,25,True
0.0,53,nonwhite,20,False
11314.5674063,50,white,15,True
0.0,51,white,66,False
7932.68861232,52,nonwhite,5,True
16356.3617574,52,white,30,False
0.0,50,white,15,True
20235.5316925,53,white,56,False
11276.931787,53,white,45,False
46558.6948189,52,white,69,False
13467.2957451,52,nonwhite,49,False
27550.8691957,51,white,4,True
0.0,51,white,38,False
0.0,51,nonwhite,72,False
20557.0470918,51,white,20,True
0.0,53,nonwhite,15,True
0.0,52,white,26,False
0.0,50,white,63,False
0.0,52,white,36,False
0.0,51,white,53,False
10416.758948,51,white,47,False
0.0,53,white,61,False
19707.7418063,51,nonwhite,58,False
0.0,51,white,16,True
12660.2622005,50,white,41,False
13627.2393602,51,white,17,True
10786.845505,53,white,22,False
11606.2055045,50,nonwhite,1,True
7911.60869881,53,white,52,False
0.0,53,nonwhite,35,False
11224.7479443,53,nonwhite,5,True
0.0,51,white,64,False
16941.0676566,50,nonwhite,33,True
8780.77774281,53,white,40,False
10403.8521349,52,white,7,True
1709.57122773,50,white,12,True
0.0,53,white,15,True
19765.5823905,52,nonwhite,55,False
0.0,52,nonwhite,29,False
9538.34539238,53,white,15,True
19839.3267816,50,white,64,False
24918.4884129,51,white,67,False
0.0,52,white,45,False
0.0,52,white,43,False
15645.35227,53,white,45,False
0.0,53,nonwhite,9,True
0.0,50,white,11,True
7066.2228955,52,nonwhite,19,True
19716.9385432,50,nonwhite,5,True
20477.2393384,52,white,38,False
17415.9830915,50,nonwhite,72,False
17470.5138047,52,white,67,False
0.0,50,white,52,False
7169.28246866,53,white,47,False
9375.48425265,53,nonwhite,50,False
0.0,53,white,10,True
0.0,50,white,71,False
17390.675111,50,white,44,False
20068.8590276,50,white,58,False
10236.5354893,53,nonwhite,39,False
0.0,50,nonwhite,16,True
11504.6531568,52,white,46,False
9688.90913499,51,white,54,False
16305.8563183,50,white,62,False
14201.1956339,51,nonwhite,11,True
6815.13381842,53,nonwhite,29,False
5473.95291907,50,nonwhite,66,False
14413.2309593,50,white,3,True
13827.3046603,53,white,71,False
0.0,50,nonwhite,43,False
8737.47105131,51,white,56,False
0.0,50,white,44,False
0.0,51,white,42,False
6520.25319803,52,white,25,False
0.0,53,nonwhite,69,False
25547.5422317,50,white,73,False
19896.9753079,51,white,64,False
13454.3701268,53,white,41,False
0.0,53,white,14,True
0.0,53,white,31,False
0.0,50,white,26,True
10663.3890665,50,white,32,True
16784.9534234,50,nonwhite,45,False
23691.127446,53,white,63,False
10019.1331377,52,white,10,True
22965.7002576,50,white,56,False
16072.9151882,52,nonwhite,21,False
7792.58155965,50,nonwhite,7,True
0.0,52,white,14,True
19495.1289312,53,nonwhite,20,False
4345.40704865,53,nonwhite,26,False
16364.8790592,51,nonwhite,19,True
18022.7877626,53,white,59,False
23668.2345277,51,nonwhite,6,True
0.0,53,nonwhite,20,False
0.0,50,white,3,True
13247.1257711,50,white,69,False
0.0,51,nonwhite,1,True
5119.00878836,53,white,30,False
90242.0768826,53,white,21,False
12674.6428433,53,white,36,False
28716.3586866,52,white,45,False
8867.09054753,51,white,15,True
13281.4194317,53,white,23,False
12659.6248719,51,white,65,False
0.0,53,white,53,False
25576.7291307,52,white,58,False
29873.0019863,50,white,4,True
23650.6805202,52,white,4,True
14625.6996359,52,nonwhite,66,False
12578.0693917,52,white,13,True
9378.51307924,52,white,17,True
0.0,50,nonwhite,34,True
26500.2584395,53,white,25,False
11128.1489691,53,white,50,False
0.0,50,white,25,True
17985.0030726,53,nonwhite,13,True
16273.028652,53,white,73,False
11430.9726046,52,nonwhite,41,False
11868.2682827,51,white,67,False
0.0,50,nonwhite,5,True
15134.2489,52,white,6,True
12491.9221312,53,white,68,False
31281.1924852,53,white,56,False
0.0,52,white,38,False
16500.5209284,53,white,68,False
23983.3911558,52,white,59,False
12679.5241285,51,white,73,False
14551.2335598,52,white,26,False
9868.36081196,50,nonwhite,4,True
5133.32204078,51,nonwhite,50,False
0.0,53,white,38,False
0.0,53,white,22,False
14319.4934452,53,white,24,False
0.0,51,nonwhite,72,False
3603.96853923,52,white,29,False
11602.095551,50,white,57,False
20807.267351,51,white,2,True
10307.7251015,50,white,38,True
0.0,53,nonwhite,73,False
13283.8195278,53,white,54,False
11265.7802598,50,white,22,True
23817.7126665,51,white,41,False
0.0,53,white,30,False
11823.912686,51,white,66,False
11085.1450614,50,white,53,False
0.0,53,white,71,False
0.0,50,white,70,False
9398.57022642,50,nonwhite,70,False
4555.99550814,51,nonwhite,29,False
20231.8026222,51,white,14,True
0.0,52,white,21,False
14023.7338938,53,white,50,False
0.0,53,white,23,False
0.0,53,nonwhite,3,True
0.0,51,white,9,True
25499.5667027,53,nonwhite,72,False
17821.602889,52,white,42,False
21661.4111294,50,white,52,False
16469.3420194,53,white,16,True
17303.1476206,53,nonwhite,66,False
0.0,51,white,9,True
0.0,52,white,30,False
13275.2530221,51,white,2,True
8480.09175821,52,white,52,False
25307.4331619,50,white,25,True
12213.0441253,53,white,15,True
11852.2775013,52,white,51,False
19743.077857,52,white,44,False
42938.9932038,51,white,44,False
13194.6813274,52,white,61,False
14740.0006587,51,nonwhite,73,False
10219.4759311,53,white,11,True
0.0,50,white,37,True
0.0,50,white,43,False
10259.6270846,51,white,36,False
13640.2637814,52,nonwhite,55,False
87661.6344496,52,white,33,False
22322.1121725,50,white,43,False
27243.321526,52,white,67,False
0.0,50,nonwhite,48,False
16115.5650355,52,nonwhite,18,True
24480.8359799,52,white,14,True
16287.0508809,53,white,2,True
7762.67012183,52,white,26,False
0.0,51,nonwhite,8,True
23174.6941119,50,white,69,False
9603.97145986,53,white,36,False
4975.93950751,50,nonwhite,70,False
15162.2531107,53,white,6,True
5448.26361745,53,white,46,False
7744.25437908,52,nonwhite,65,False
23189.6677715,50,white,46,False
18360.7731835,53,white,67,False
11935.1375282,51,white,16,True
13898.1148549,52,white,31,False
11217.083747,50,white,38,True
15781.8268165,50,white,2,True
19013.2165822,52,white,31,False
11487.5670676,51,white,49,False
3948.30214231,51,nonwhite,12,True
22327.0790315,51,white,63,False
18373.2944181,53,white,36,False
17300.0985182,53,white,64,False
18210.664479,51,white,61,False
0.0,53,white,32,False
25435.2682335,50,white,64,False
14704.8963162,52,white,67,False
12138.7531605,51,white,38,False
9390.9320218,53,nonwhite,28,False
0.0,53,white,7,True
0.0,51,nonwhite,14,True
14538.3897977,53,nonwhite,71,False
19858.1809274,53,white,54,False
14713.3968466,50,nonwhite,72,False
0.0,53,white,35,False
29631.4476765,50,white,59,False
6267.87589061,52,white,10,True
6812.63395716,50,white,61,False
9612.75534172,52,white,58,False
8412.8855619,52,white,23,False
0.0,53,nonwhite,50,False
9511.74372102,51,white,55,False
27425.2686854,52,white,3,True
28296.3749524,51,white,62,False
0.0,52,white,26,False
38276.6501778,53,white,61,False
0.0,52,nonwhite,66,False
14122.2987159,53,white,68,False
27470.2898734,50,white,17,True
0.0,52,white,56,False
16995.0930789,51,white,38,False
12772.7325373,53,white,35,False
21366.3345275,50,white,10,True
0.0,51,nonwhite,14,True
10367.2568334,51,white,52,False
17609.774725,50,white,62,False
7747.19415176,52,white,9,True
13571.1454177,50,nonwhite,52,False
0.0,53,white,71,False
14673.7550031,50,white,41,False
21440.9869243,50,white,10,True
13151.8004068,53,white,12,True
0.0,53,white,61,False
6035.537702,53,white,38,False
6056.29624185,52,nonwhite,30,False
21000.9363857,53,white,1,True
0.0,53,white,50,False
11255.7604367,52,white,30,False
0.0,50,white,72,False
19044.1840155,50,white,42,False
0.0,50,white,61,False
11481.2667841,51,white,53,False
17460.4038603,53,white,29,False
0.0,53,white,21,False
8795.6427184,52,white,22,False
33209.9361141,51,white,27,False
8815.38141089,53,white,53,False
13876.2924097,50,white,44,False
7215.20640346,53,white,57,False
9697.63640823,53,white,5,True
0.0,53,nonwhite,50,False
8677.29790249,52,white,49,False
9155.82452341,51,white,54,False
20688.4564469,52,white,17,True
0.0,53,nonwhite,48,False
0.0,53,white,26,False
13076.3843152,50,nonwhite,13,True
7611.99372549,51,white,32,False
0.0,53,white,60,False
12484.2661398,52,nonwhite,5,True
0.0,52,white,63,False
17703.7127858,50,white,60,False
6895.6636425,53,white,38,False
17832.9444878,53,nonwhite,42,False
0.0,50,white,55,False
15534.5895449,50,nonwhite,67,False
0.0,50,nonwhite,68,False
12711.297349,51,white,44,False
27808.7042712,53,white,43,False
10456.7708752,50,white,47,False
20064.0503018,52,white,35,False
12431.7208638,50,white,67,False
13537.6557441,53,white,65,False
11713.0796411,52,white,67,False
23519.3506023,50,white,28,True
0.0,52,white,49,False
140066.645762,53,white,57,False
0.0,53,white,12,True
0.0,53,nonwhite,36,False
29713.2106062,51,white,42,False
18223.7328605,51,white,22,True
10826.1143029,50,nonwhite,48,False
13362.6118612,51,white,30,False
0.0,53,nonwhite,62,False
4694.11517608,52,white,9,True
12078.0157355,51,white,30,False
20589.9213865,50,white,35,True
8069.46192039,52,white,13,True
0.0,50,white,59,False
13703.6254293,52,nonwhite,23,False
16779.1057692,51,white,50,False
0.0,52,nonwhite,51,False
0.0,52,white,5,True
12996.0167385,52,nonwhite,17,True
21503.6513346,50,white,21,True
0.0,52,white,13,True
17510.4475445,50,white,72,False
14742.3081563,51,white,35,False
51034.3443891,50,white,27,True
11641.4020192,51,nonwhite,5,True
0.0,53,white,53,False
28326.5685906,50,white,53,False
13523.5152173,52,white,52,False
10125.1657932,50,white,17,True
9080.79615432,51,white,29,False
14924.2928037,50,white,55,False
11066.6811301,53,white,63,False
18315.5511062,51,white,50,False
12235.2129576,52,nonwhite,67,False
0.0,51,white,65,False
0.0,50,nonwhite,50,False
24448.0987236,50,white,22,True
18846.032409,53,white,26,False
31100.5193424,50,white,5,True
13300.4339429,53,white,24,False
18199.8460425,53,white,42,False
0.0,53,white,50,False
0.0,51,white,9,True
19954.5956691,53,white,67,False
0.0,53,nonwhite,41,False
12909.3308191,50,nonwhite,62,False
10698.780475,52,white,29,False
6608.19896566,51,white,4,True
0.0,52,white,8,True
16529.1833844,52,white,37,False
13792.8674685,52,nonwhite,67,False
15937.8174745,53,white,43,False
14390.2831308,50,white,31,True
0.0,52,nonwhite,67,False
11758.057511,50,white,64,False
3412.38843198,53,nonwhite,8,True
19003.8480641,53,white,37,False
10754.5186119,52,white,7,True
12411.7131582,53,white,58,False
0.0,51,nonwhite,7,True
0.0,53,nonwhite,65,False
0.0,52,white,39,False
8565.65218705,52,nonwhite,13,True
20391.7994367,53,nonwhite,21,False
0.0,53,white,58,False
17691.1631567,53,white,16,True
176630.493788,50,white,24,True
0.0,52,nonwhite,62,False
13825.8061126,52,white,2,True
0.0,50,nonwhite,62,False
13662.9651615,53,nonwhite,48,False
130457.640084,50,white,67,False
9981.10487428,50,nonwhite,56,False
16887.075202,51,white,10,True
0.0,50,white,24,True
24959.954054,51,white,64,False
0.0,52,white,33,False
22586.3789717,53,white,49,False
8000.99728719,52,white,34,False
0.0,51,white,20,True
13880.7523973,50,nonwhite,34,True
17607.203505,52,white,44,False
25362.6379031,51,white,52,False
10416.4550232,53,white,64,False
18546.9905436,52,white,29,False
20892.9573091,50,white,55,False
16492.0141714,50,white,14,True
14697.4246988,53,white,47,False
14423.6442353,50,white,52,False
0.0,50,white,64,False
12256.6055964,53,white,39,False
11864.085209,50,nonwhite,31,True
23790.6682266,51,white,29,False
0.0,50,white,24,True
11857.6905921,52,white,46,False
23697.6715423,50,nonwhite,36,True
0.0,52,nonwhite,68,False
12704.24326,52,white,30,False
0.0,53,nonwhite,63,False
9287.60995287,53,white,40,False
8310.38556034,53,white,23,False
38480.6973986,50,white,13,True
10463.1364296,52,nonwhite,6,True
19513.2173217,53,white,32,False
29597.4335325,53,white,50,False
0.0,53,nonwhite,8,True
0.0,52,nonwhite,36,False
16276.3228315,53,white,66,False
21798.1760276,51,white,67,False
19294.2328155,52,white,23,False
0.0,50,white,46,False
0.0,52,nonwhite,6,True
0.0,52,white,39,False
0.0,51,white,2,True
0.0,53,white,3,True
14832.7170575,52,white,73,False
19965.7743227,52,white,65,False
0.0,52,white,58,False
0.0,50,white,13,True
11306.1388147,51,white,54,False
22129.9979762,52,white,9,True
18321.0247613,51,nonwhite,1,True
0.0,53,nonwhite,4,True
0.0,53,nonwhite,66,False
13751.3717193,53,white,2,True
0.0,51,nonwhite,6,True
13952.503518,52,white,31,False
13616.836241,53,white,54,False
18919.8739601,53,white,1,True
13620.6347379,52,nonwhite,11,True
24921.1768054,51,white,67,False
23354.7752777,52,white,51,False
0.0,51,white,12,True
11978.2139733,51,white,28,False
25317.6669591,51,white,70,False
7053.2765185,52,white,59,False
5535.09317605,53,white,71,False
22729.5937145,50,white,4,True
0.0,51,nonwhite,57,False
12716.3568239,52,nonwhite,70,False
15362.5225565,51,white,54,False
0.0,51,white,10,True
0.0,52,white,37,False
18452.8816579,50,white,45,False
12374.0254974,53,white,21,False
15586.2827965,50,white,43,False
11568.4617757,53,white,67,False
25011.0457343,50,white,43,False
11711.2306713,53,white,36,False
30022.9831727,50,white,2,True
10892.4642663,52,white,37,False
11929.7181507,53,nonwhite,34,False
0.0,52,nonwhite,45,False
15968.7445979,51,white,28,False
8006.3072754,53,nonwhite,67,False
12113.7860456,50,white,69,False
14653.75214,53,white,56,False
0.0,51,white,33,False
0.0,52,white,20,False
17470.8478517,51,white,39,False
18895.4229453,50,white,5,True
17730.5267123,51,white,3,True
14707.5926287,50,nonwhite,62,False
17710.7434835,52,white,67,False
0.0,53,white,59,False
22953.9254576,50,white,65,False
0.0,53,nonwhite,54,False
8168.24169295,53,white,60,False
7114.99992271,50,white,70,False
17535.8580725,52,white,56,False
23759.2895414,52,white,59,False
17536.1686881,51,white,40,False
16596.4243662,52,white,28,False
5208.85070863,53,white,30,False
26566.2246003,53,white,38,False
0.0,52,nonwhite,19,True
0.0,52,white,5,True
16711.0655953,51,white,47,False
11535.1406698,53,nonwhite,71,False
10200.5179618,53,white,44,False
14209.290216,50,white,47,False
23029.5094152,51,white,49,False
0.0,53,white,48,False
24686.1692427,52,white,19,True
6205.30133248,50,white,63,False
0.0,52,nonwhite,56,False
6116.7848042,51,white,4,True
22792.8437919,52,white,53,False
16017.2892137,53,white,39,False
0.0,50,white,66,False
13250.4439621,51,white,70,False
19653.4148469,52,white,68,False
0.0,50,nonwhite,56,False
16923.46189,50,nonwhite,68,False
22118.1363371,53,white,24,False
15819.7826945,53,white,18,True
15226.9960046,50,white,1,True
9825.48401249,50,nonwhite,57,False
12775.9179308,50,nonwhite,18,True
0.0,53,nonwhite,56,False
14734.6400027,52,white,38,False
0.0,53,nonwhite,62,False
18144.5297972,53,white,14,True
7858.43530834,52,nonwhite,45,False
13620.1370074,52,white,7,True
7449.41986987,51,nonwhite,4,True
6371.12646304,53,white,59,False
0.0,52,white,68,False
0.0,50,white,63,False
27889.2430846,50,white,62,False
18284.5000749,50,white,27,True
13975.2582059,53,nonwhite,5,True
20309.9153698,51,nonwhite,3,True
17581.0146309,52,nonwhite,55,False
24261.4221389,52,white,61,False
7985.03381918,53,nonwhite,12,True
9902.54056878,51,white,16,True
11730.2715846,51,white,64,False
7153.48760533,50,white,35,True
0.0,51,white,55,False
5643.84789284,50,white,13,True
32822.3260538,50,white,4,True
0.0,51,white,41,False
0.0,50,nonwhite,63,False
28654.3273169,50,white,4,True
25006.2304176,50,white,19,True
17394.8756926,50,white,72,False
15417.3457875,51,white,9,True
0.0,52,nonwhite,73,False
17564.6018795,51,white,49,False
0.0,52,nonwhite,72,False
5346.57909321,52,white,65,False
9398.46968466,52,nonwhite,6,True
9950.37206938,52,white,58,False
2033.68571121,50,white,39,True
0.0,53,white,14,True
15243.0239316,53,white,30,False
16712.021513,51,white,44,False
20183.9212398,52,white,20,False
21801.7031922,52,white,69,False
17825.2704834,50,white,45,False
0.0,51,nonwhite,26,False
8223.21944614,51,white,8,True
0.0,52,nonwhite,18,True
0.0,52,white,19,True
11238.1568509,50,nonwhite,46,False
0.0,51,white,13,True
50508.9705189,50,white,72,False
20584.8771241,52,nonwhite,35,False
19296.6833146,50,nonwhite,73,False
0.0,52,white,34,False
5881.93330601,51,nonwhite,18,True
8563.98079802,53,nonwhite,73,False
0.0,51,white,10,True
17598.0895899,53,white,54,False
19160.5047005,50,white,41,False
11697.072129,51,nonwhite,44,False
18340.256393,52,white,16,True
4987.40781175,50,white,59,False
4118.75188003,52,nonwhite,19,True
12777.2740119,52,white,17,True
6152.4729384,53,white,67,False
13966.842476,50,white,3,True
13844.6676147,53,white,16,True
12013.6702027,51,white,24,True
47578.8569872,53,white,50,False
0.0,52,nonwhite,18,True
8484.06095242,50,white,21,True
11931.2033228,53,nonwhite,48,False
14898.676502,53,white,62,False
21823.6638727,52,nonwhite,47,False
9430.47483036,52,nonwhite,68,False
24943.1257424,50,white,66,False
10319.7434638,52,white,50,False
0.0,51,white,11,True
41931.4835526,51,white,26,False
26545.8114032,50,white,31,True
4467.61484111,52,nonwhite,22,False
10759.1538721,53,white,56,False
7893.74398172,52,white,38,False
13296.9221969,53,white,25,False
13699.8288803,50,white,55,False
17999.5815044,53,white,66,False
6426.80275718,53,white,18,True
15960.7032596,50,nonwhite,57,False
11874.114341,52,white,39,False
22361.7338918,53,white,42,False
0.0,53,white,3,True
10533.5580966,53,white,69,False
23590.8380807,50,white,71,False
4359.50843965,51,nonwhite,7,True
11031.1242111,53,white,40,False
31580.7332081,50,nonwhite,16,True
9224.18252166,50,white,15,True
9549.0928411,53,white,18,True
8569.92675617,51,white,57,False
4847.93698759,52,nonwhite,72,False
15224.7822385,53,white,15,True
10837.3695317,51,white,13,True
0.0,53,white,43,False
17139.9273863,53,white,45,False
8961.83031718,52,white,69,False
7644.06582193,53,nonwhite,43,False
0.0,51,white,23,True
0.0,52,nonwhite,63,False
19342.5436053,53,white,41,False
19260.1984829,53,white,43,False
0.0,53,white,13,True
19925.0011813,53,white,68,False
21770.808909,51,white,72,False
14218.7926105,52,white,53,False
7476.67730806,53,nonwhite,49,False
12816.7987257,53,white,29,False
13604.1488262,51,white,30,False
18557.0865354,53,white,35,False
30586.9339285,50,white,41,False
16724.4933993,50,white,46,False
25042.1454574,52,white,65,False
24452.2579238,52,white,8,True
24528.6501393,53,white,34,False
9660.39548377,51,nonwhite,23,True
9629.41309725,53,white,45,False
12065.2400871,51,white,26,False
0.0,52,white,9,True
15720.4866944,52,white,20,False
36036.1726862,52,white,71,False
13169.2740664,52,white,6,True
7428.78960849,53,white,47,False
11538.6320838,50,nonwhite,64,False
8810.41866486,52,white,33,False
7616.28434831,51,white,33,False
19872.8919771,53,nonwhite,56,False
16832.9975203,51,white,19,True
21246.2630474,51,white,33,False
11028.1129979,53,white,61,False
14644.0807337,53,white,56,False
20195.4831235,51,white,71,False
18846.9361457,50,white,62,False
0.0,52,nonwhite,5,True
14402.0977611,52,white,14,True
7250.33406746,52,nonwhite,36,False
18554.769284,51,white,56,False
0.0,50,nonwhite,63,False
6437.71512117,53,white,21,False
13617.692024,51,white,72,False
52440.6693613,50,white,45,False
16562.656939,52,white,44,False
19006.1286307,52,white,24,False
37165.2290912,53,nonwhite,73,False
12119.6177657,50,white,55,False
0.0,53,white,13,True
0.0,51,white,68,False
27365.7942246,51,nonwhite,24,True
10426.3854229,53,white,13,True
15968.6006591,53,white,64,False
7740.13459982,53,white,69,False
14101.2874671,53,white,19,True
0.0,52,white,61,False
16135.4899967,53,white,51,False
14411.9829265,52,white,45,False
12321.3476853,50,white,20,True
8685.15043786,52,white,70,False
30783.508125,52,white,71,False
27815.31251,52,white,19,True
0.0,50,white,27,True
16582.6641279,52,white,48,False
13448.7898028,51,white,8,True
21561.1529289,52,white,53,False
20881.6704155,52,white,20,False
10359.6390699,51,white,36,False
31802.5757784,52,white,36,False
23752.8520754,51,nonwhite,18,True
15089.0118457,51,white,58,False
7975.91492911,53,white,15,True
31194.4617375,51,white,70,False
5850.57713857,53,white,66,False
21849.2254706,50,white,55,False
0.0,53,nonwhite,10,True
0.0,50,nonwhite,53,False
0.0,53,white,39,False
7498.69554227,50,white,41,False
22919.3116667,52,white,68,False
20281.231588,51,white,65,False
13088.3315346,51,nonwhite,49,False
22472.3636498,50,white,51,False
6474.0471054,51,nonwhite,43,False
0.0,52,white,17,True
25994.2214901,52,white,25,False
0.0,52,nonwhite,11,True
13642.7860357,51,white,20,True
20533.0609117,51,white,21,True
63015.1553168,51,white,35,False
48519.4144285,53,white,67,False
19307.2632783,50,white,64,False
14531.0737521,51,white,52,False
21984.457989,52,white,24,False
8567.86431005,53,white,51,False
7147.56454947,52,white,40,False
6797.25571605,50,white,15,True
15877.591401,50,white,70,False
16262.9908065,52,white,11,True
0.0,52,nonwhite,41,False
14999.9643637,50,white,1,True
7649.61946993,51,white,26,False
15534.9238329,53,white,29,False
13249.7831412,53,white,8,True
10482.2334455,51,white,58,False
10507.4546272,52,nonwhite,34,False
17256.0261755,52,white,31,False
9227.93527286,50,white,24,True
11911.3249078,53,nonwhite,16,True
11277.2968389,50,white,19,True
8162.26146438,50,white,46,False
0.0,53,white,68,False
0.0,50,nonwhite,10,True
0.0,52,white,24,False
19379.5518768,52,white,50,False
0.0,50,white,15,True
0.0,52,nonwhite,53,False
4574.57375055,53,white,21,False
24327.6404285,51,nonwhite,44,False
0.0,51,nonwhite,26,False
44735.0694628,52,white,14,True
15395.5173738,53,nonwhite,13,True
0.0,52,nonwhite,71,False
26027.2223277,51,nonwhite,64,False
31610.5660172,50,nonwhite,70,False
13703.0466967,50,white,28,True
19541.3124569,53,white,7,True
9199.29414601,53,white,66,False
19944.6135881,50,white,10,True
17146.0874139,52,nonwhite,41,False
16639.2338458,50,white,22,True
26507.4789277,53,white,62,False
19549.0611442,53,white,20,False
0.0,52,white,26,False
16050.1431017,51,white,62,False
15869.1271107,53,white,54,False
9777.39457414,51,nonwhite,60,False
9802.14096432,51,nonwhite,52,False
17154.9406868,52,white,21,False
8403.1533398,52,nonwhite,38,False
19048.5936485,50,white,3,True
0.0,51,white,33,False
15704.9009445,50,white,1,True
10290.2646586,53,nonwhite,30,False
3369.12840201,53,white,38,False
16233.6193476,53,white,50,False
12928.4122471,52,white,57,False
11858.6186992,50,white,31,True
26752.382182,52,white,67,False
0.0,51,white,66,False
0.0,53,white,72,False
9694.12261806,51,nonwhite,39,False
23880.8435954,53,nonwhite,9,True
9675.85646414,50,white,46,False
12594.5061077,53,white,5,True
18983.290137,53,white,41,False
15697.4892267,52,nonwhite,70,False
12353.3737256,50,white,46,False
16725.6455517,50,white,68,False
0.0,53,nonwhite,50,False
0.0,53,white,52,False
0.0,50,white,21,True
9239.69203512,53,white,19,True
17085.3126073,53,white,3,True
0.0,52,white,49,False
13127.4431156,50,nonwhite,10,True
15993.2156745,53,white,45,False
4516.21270497,52,white,64,False
19236.595343,52,white,26,False
27865.3038604,50,white,45,False
20220.2162617,53,white,36,False
11755.4920954,52,white,40,False
23893.6869728,53,white,19,True
30967.9297741,52,white,7,True
5657.08715267,52,white,49,False
24392.9058575,52,white,13,True
13612.4861402,50,white,18,True
12092.713122,52,white,3,True
8814.75187784,51,nonwhite,30,False
0.0,53,nonwhite,59,False
13735.2939588,51,white,47,False
6284.84810018,50,white,65,False
50306.2504454,51,nonwhite,10,True
13527.0121092,51,white,54,False
0.0,51,nonwhite,11,True
17780.0033837,51,nonwhite,25,True
22664.5694081,52,white,71,False
35340.6414989,52,white,31,False
8032.96063773,51,white,29,False
10544.0371668,52,white,6,True
